d,x0,x1,x2,Z1,Z2,FE1,FE2
1.0,1.709128685050579,-0.9604246563740071,-0.4509510510897536,0.9717299876647538,0.5726400329718004,1.0,0.0
0.0,0.03286784316009808,0.3456622710516628,-0.9610588377698274,-0.007750085260451229,0.18369945544212274,0.0,0.0
1.0,1.7663382326690957,-0.7890274359553716,0.8079601623135686,1.0779442577507647,0.7101986155606752,0.0,1.0
0.0,1.5184285166612452,0.5451529257036548,-1.0901540821044708,0.012415637895986237,1.3542294342500556,0.0,0.0
1.0,0.1920786299020868,0.5322954367765639,1.1000923253488293,0.42062080385795464,-0.19511287065420352,0.0,0.0
1.0,2.056171846592935,-2.7282808962990535,-1.4306159730447436,-0.017329974838997363,2.166324715449614,1.0,0.0
1.0,2.5021061396130397,-1.779400510832323,0.15342058749001794,0.006591590267244194,2.056397032421076,0.0,1.0
1.0,1.3731079431488982,0.8020319940063013,0.36255412567866324,0.18537160300953506,0.7946142585670519,1.0,1.0
0.0,-1.055838816716095,0.6720925689538425,-0.8623979080901174,0.2560033785721459,-1.3721212434234942,0.0,1.0
0.0,0.14341557425050275,-0.8216771085357543,-1.5009124889928167,-1.6361699172752437,1.9015127601814406,0.0,1.0
1.0,1.0811752720909886,-0.26024561477627184,1.3663005646012445,0.6921069720613474,0.17709825946417215,1.0,0.0
0.0,0.5782016546743598,0.7443235445588988,0.5615782167784089,1.22405833989679,-0.5502750749554298,1.0,0.0
0.0,0.39851496085547083,1.0269123273184917,0.5405003474164937,0.233759833944409,0.45274928736241243,1.0,0.0
1.0,2.065879419458849,-0.023227884310999102,-0.6824570749736987,1.1450941974495212,0.30888284348246975,1.0,0.0
1.0,1.0754402307296616,-0.15119314742283965,-0.18933013298847504,1.820059887803743,-0.8579586479110306,1.0,1.0
1.0,0.9299939757156435,-1.0230944079141615,0.2798695392157709,0.6125804015232231,0.0858629305434843,1.0,0.0
1.0,-0.3397724837759369,-0.0738092225980332,0.7464095874028254,-0.3682479917723745,0.3517430770512107,0.0,0.0
1.0,-0.4066260704023244,-0.6154888164660143,0.46209416511793294,-0.5023742962321589,0.14249893806394473,1.0,0.0
0.0,-1.2836629429782571,0.5120042817410269,1.316385195381489,0.2247368229970654,-1.4829532322056884,0.0,0.0
0.0,-2.532101994810978,-1.3070175722272634,-1.2435042928253994,-0.8977669188091779,-1.6555643681652519,0.0,1.0
1.0,1.4860602873529476,1.0039724286217455,1.7674320620209099,-0.32610437716446455,1.6747083847976245,1.0,0.0
0.0,0.5462945121552527,1.9657631103994395,0.6202007978734801,-0.36032914781824277,0.4926860423628668,0.0,0.0
0.0,-0.17452775519462338,0.7755468377778487,-0.9947261608990372,-1.684865188442358,1.6967075489604007,0.0,0.0
0.0,-2.7403278016441317,-1.1251090875137717,0.39976813062575056,-1.0091944842770062,-1.4994892585149269,1.0,1.0
1.0,2.7050349587314337,-0.43658983443623434,0.4097070455537786,2.445082270894913,0.3113043252302381,0.0,0.0
1.0,2.5355721886199745,0.3386882122769334,-0.2385064801509362,0.9840714455035823,1.474185332402854,0.0,0.0
1.0,1.4595850884931088,-0.9592164781466128,-0.4617383696058633,0.9083085515214574,0.8174658796459809,0.0,0.0
0.0,-0.7504966667219807,-0.40407776162308756,0.062719532420496,-0.13613922312755955,-0.5705974137783182,0.0,0.0
0.0,-0.8409863777571658,1.4643781501432145,-0.6359972429052837,-1.6451093779576198,0.7967835212248833,0.0,1.0
0.0,-2.1292460253316503,0.15429225546104564,-0.34671820052275437,-1.5576559324532566,-0.45856317821073606,0.0,0.0
1.0,-0.7626062388457112,-2.2552670933559322,-0.6510977015139178,0.022981208215099882,-0.2821812902471358,1.0,0.0
0.0,-2.7995178273318966,-0.8229350027189705,0.4912718141743563,-0.6287938946731161,-2.1651182739405543,1.0,0.0
0.0,-1.5722273619681026,-0.1743178192809469,1.603508122911294,-2.1382080277044535,0.5370243869416105,1.0,0.0
0.0,-2.372921065874548,1.0016268588956243,0.7851077536877591,-0.24084882563843815,-1.8916721648872314,0.0,1.0
1.0,1.024990314132815,-1.5769415489683969,-0.22466252607492584,1.1614616140641472,-0.41927991746062493,0.0,1.0
0.0,-1.9887801449194413,-0.10642381901889815,0.45978987719977504,-1.5808288444341418,-0.18212953171000273,0.0,1.0
1.0,1.4217902460441545,-0.8525791817294751,-0.6247408026725733,1.2399208332428007,-0.07430072554433824,1.0,0.0
1.0,0.18691544517728256,0.5679542794606768,1.3366309900061588,-0.04994201998230781,-0.09186237338643315,1.0,0.0
0.0,-2.542545806021442,-0.278734176716386,-0.3776589014765362,-1.9639774039185591,-0.7547241162149938,0.0,0.0
0.0,-0.03010913252048686,0.28109078169322127,-0.7520055465629185,-0.8490777823177152,0.6744678153816259,1.0,0.0
1.0,0.31782584994459023,0.7027926306237979,0.12924567327408856,0.01351391947891166,0.622278113567426,1.0,0.0
1.0,1.1496530535428753,-1.3449320084883227,0.9542954366543399,0.8964156132649366,0.45245104708970213,1.0,0.0
0.0,-2.8893731872124007,-1.1659625285431099,-2.773258686454296,-1.9576483098928146,-0.8726040532659685,0.0,1.0
1.0,3.894669613114377,0.47631266770553515,-0.5897566856188262,2.456929846883831,1.634446567293279,0.0,1.0
1.0,1.0065448353928679,-1.0922063257148489,-1.414266104523422,0.9001951422034243,0.27612222744528375,0.0,0.0
1.0,1.2974339709190656,0.5415204212325718,-0.9865250081366221,0.8384704027366093,0.6020861140322686,1.0,0.0
0.0,-1.833486341451782,-1.0553422568986943,-0.9208828375260597,-0.6320663458977408,-1.1448509932400976,1.0,0.0
0.0,-0.44692143074157303,0.7246060855936217,0.9692220968953108,-0.25404218272249407,-0.27761544801873295,1.0,1.0
1.0,-0.36745644299089214,-0.16816130521697373,0.10238907109367813,-0.9666469093574503,0.4455954704282162,0.0,0.0
0.0,-2.3456641936382705,-0.49143816322467065,-0.8343277568708842,-1.7965205449586592,-0.14779197941508798,0.0,1.0
0.0,-0.781832307429224,0.7339091287046363,0.42417016875268704,0.4433588408120835,-1.1486030490657322,0.0,0.0
0.0,-1.8691171142795826,1.1326181629424472,-0.8290931544411603,-1.5548180693748512,-0.21950990389671837,0.0,0.0
0.0,-2.1588855054679907,-1.0462210063917883,-0.9040416782987489,-1.1442659894537934,-0.8849590946789864,0.0,0.0
1.0,-0.5478439251065651,-0.2868690919220716,0.3446754884201186,-0.24644842697647065,-0.3618518265586404,1.0,0.0
1.0,0.3016145951785205,-0.37192770309042433,-0.08258857738754703,0.9961593427209284,-0.43065715609371436,1.0,0.0
1.0,0.13042780527253944,-0.49946342737026017,-0.187939770127033,0.1142350390466385,0.16658606117584157,0.0,0.0
1.0,1.1524280458353517,0.5818063768586768,-0.5699334914805495,0.5999345677196858,0.5610047881344669,0.0,0.0
1.0,0.41547696832045977,0.21786313274004915,-1.6488168998055062,1.1207676609445565,-0.9566383958676389,0.0,0.0
1.0,2.1921740758270163,-1.2129373334573446,-0.5260791480840151,0.6092243386035602,1.7535139218032774,1.0,0.0
0.0,-0.9528909903993588,0.006832408582193444,-2.095972777407634,-0.8643535353025075,0.014452492766117299,0.0,0.0
0.0,0.8244696829442124,1.7540867729437537,-0.3537608447942705,-0.1730587945578497,0.8462998113230987,1.0,1.0
0.0,-0.7250520122477316,-1.62866003186426,-0.3578640817708584,0.17048720675178392,-0.8834329775161581,0.0,0.0
0.0,-2.169455573621772,0.8094352855146757,0.26156486479746616,-0.5919496220107787,-1.3923882937527892,0.0,1.0
0.0,-0.9348218370985613,0.7551220715991703,0.6756709892293143,0.10423602284398235,-0.9653579289340424,0.0,0.0
0.0,-0.2852667356339115,-0.21277816944892067,0.1981488280622624,-1.085778339395201,0.9938008473612858,1.0,0.0
1.0,0.8009987707134977,-0.8573508114426579,0.5476009033717796,0.46683910766078,0.3973761429817081,0.0,1.0
1.0,1.7481027896651147,-0.3337059769472314,0.297044161492586,0.8262791740281098,0.8501614736049404,0.0,0.0
1.0,0.19859955682592026,-1.309668221718113,0.9046218483226867,-1.04004054874028,1.1991670282023228,0.0,0.0
1.0,2.542510804352247,-0.8748969450040306,-0.37545385492040173,0.9942726708306119,1.4940050849745001,1.0,0.0
1.0,0.39460681361899674,-0.37094738229803775,0.18609392240658668,-0.15079152717683014,0.6938913736898048,1.0,0.0
0.0,-0.24924387308804846,0.7280473904544268,-1.4270085952775309,-0.2186337620676934,-0.027987399094690186,1.0,1.0
1.0,0.4053030736550497,-0.7791793212860854,0.38644907458649785,0.12690330888194293,0.19567221929283163,0.0,0.0
0.0,-0.7712383579556581,-0.17652753159966336,-1.367797028655404,-0.3337742577055178,-0.33102553495171966,0.0,0.0
0.0,1.571303489621473,1.8462333618370936,0.32503817539769364,1.9145972272895484,-0.458579662844211,0.0,1.0
0.0,-2.182956542814507,-0.7737886957646916,-1.068082818280458,-0.792610493937887,-1.4374240913029561,0.0,1.0
1.0,0.9779886859581182,1.4546003188072312,0.26716155636882055,-0.9807439265187804,1.9668879124961367,0.0,0.0
1.0,0.7330646539488087,-0.079955471870161,-0.7348390654729204,0.8767569495408857,-0.14928558947496526,1.0,0.0
0.0,-1.2487577780342423,0.10523269464438387,-0.5234211263914628,0.5282973087175147,-1.6674156449094102,0.0,0.0
1.0,2.5923121577730113,-0.6857833212082727,-1.7798670415722693,1.5732059437625636,1.1450814378473333,1.0,1.0
0.0,-1.5852384380001148,-0.4443674671864041,1.3984035544630564,-0.6766097580200856,-1.158878511831057,0.0,0.0
0.0,-0.6508299241460875,0.3538676628950477,0.5504282797054276,0.5567105726120403,-0.734351842981292,0.0,0.0
1.0,2.3591799897021146,0.6996673528232714,-0.9077759622871056,0.8811930717797056,1.5924075625835385,0.0,0.0
1.0,0.7345386924891624,-1.7095048397316226,0.5385147356375067,-0.49743369455518566,1.4822541653281742,1.0,0.0
0.0,-1.781595964445828,-0.6711993459189722,0.4068620853535836,-0.19483615934392973,-1.4717588109398139,0.0,0.0
0.0,-0.42538818677148627,1.0415480800366648,0.6382060742305611,-0.6526620872582767,0.3581383309541522,0.0,0.0
0.0,0.02705626188826482,-0.09790840925713895,-1.2248472534215336,0.17310454357127447,0.019641562608710254,0.0,0.0
1.0,2.778510874093348,0.6395036625540734,0.0030244165447434095,2.308686815541851,0.5804095324857527,1.0,0.0
1.0,1.4852389289666887,1.0302420131714791,1.0106257115826407,0.7617032474579054,0.6043452659706483,0.0,0.0
0.0,-1.6388979500112346,-0.3827316187097622,0.7218452451477833,1.2888099899060732,-2.961430711114644,1.0,0.0
1.0,0.1343688872463967,-0.886082460506105,-0.6617739741894797,-0.3311398632465126,0.45188165201735386,0.0,0.0
1.0,0.818702753430755,-0.9593605181511635,0.1556232320331624,-0.35683907771338197,1.134290498175526,1.0,1.0
1.0,-0.4150830438032217,-0.1956041511564073,0.19577925802428164,-0.20719855623297248,-0.38607720350220576,0.0,0.0
1.0,0.6390482390360375,-0.023915346783205275,-1.4333360630334733,0.8184992563442286,0.2983794381843358,0.0,0.0
0.0,-2.812303341835223,-1.1971153901453155,0.1700704515755976,-1.9985836015431455,-0.6523295665067387,0.0,0.0
0.0,2.259059452851959,0.6604043572934643,-2.360319306672631,1.4262912673339683,0.5965965967640856,0.0,1.0
0.0,-4.052479066639086,-0.42691247748108846,0.7257445603947225,-1.4153264789912403,-2.3924915581672375,0.0,1.0
0.0,1.9383423792207086,1.8878786145677449,-1.5055882719919773,0.019783376419667424,2.0851107518783105,0.0,0.0
1.0,1.2931134435676366,2.9849229035962375,0.6352102482110678,-1.136451353425523,2.3536050204497787,1.0,1.0
0.0,-1.0334396560862145,0.05640986451611627,0.26645032408133074,-1.2838566300940457,0.43065233136019737,0.0,1.0
0.0,0.6932738208559436,0.30706619333282975,-3.108512202869927,0.043075003951835014,0.46824233929005427,1.0,0.0
1.0,-0.025440880156924583,0.6461912843453437,1.1440230775429376,-0.8376976638598199,0.4859428809147623,0.0,1.0
0.0,0.5125981508029038,0.6073189896381884,-1.0950114287756219,-0.23249841310577576,0.4970780815906937,0.0,1.0
1.0,1.0810561206687026,0.7837048922533378,0.8115984260720102,0.8726564993312192,0.4309786370954087,1.0,0.0
0.0,-0.24311909148705474,0.1706915078395737,-0.719088505024561,0.26438959100767506,-0.48667124915423576,0.0,1.0
1.0,0.5112161748006898,0.4498667100249097,-0.5829876073455991,-0.43046753975807206,0.8966900081375829,0.0,1.0
0.0,-0.5726638461809266,0.3546179817261164,-0.3741285057562471,-0.07414627661050485,-0.48990830150595677,0.0,1.0
1.0,1.9750100458757662,-0.41090138229905776,-0.49980720624434777,0.8217120706315885,1.2373962251231676,1.0,1.0
0.0,-0.9064356305739603,-1.3619952835760256,-0.9814181524699218,-0.40881925232696337,-0.4863155165886862,0.0,1.0
0.0,-1.2791466999212406,-0.9021783610990857,-0.4203941322636433,0.024585832232894848,-1.1799308601536966,0.0,0.0
1.0,1.917287624210669,0.15882048186202893,0.17987709846013217,0.8405419649109265,1.1843229280670116,1.0,0.0
0.0,-2.749549481736658,-0.6778013187555825,0.627862411153828,-0.8683267577440209,-2.108600979904871,0.0,1.0
1.0,-0.04253814819913064,-0.9832905029675968,0.25679919142005186,0.17200690070828972,-0.20710458968714435,1.0,1.0
0.0,0.7565028551698781,-0.8450805294763485,-0.9431277656352748,0.9157208448441653,-0.17616541280935008,0.0,0.0
0.0,-0.019560753329282803,1.5869099161380729,-0.1747542204726164,0.6219447664319082,-0.3679728854860136,0.0,1.0
0.0,-0.22765591651363049,0.9119426205599948,-0.37858094223361705,-0.7932988811161683,0.46672909047071737,0.0,1.0
1.0,1.7207013328986893,-1.6006577362441434,0.7641279422544943,0.744070197385546,0.9936920714028632,1.0,0.0
1.0,-0.46403063620184054,-0.6373276207001207,0.8647676848831599,-0.5515202489088786,0.1232173281645618,0.0,0.0
0.0,0.9207461860195885,2.540404823957893,-1.643107759685826,0.7801439605584961,-0.07171526621229131,1.0,0.0
0.0,-1.094207780394995,0.37458432445364476,0.540771385081155,-1.0908151767182421,0.0748359333768084,0.0,0.0
1.0,0.34356033754116977,-0.9220324075921342,-1.2563523382251673,-0.7532143768436417,1.2238558958264771,0.0,0.0
1.0,0.09145750491473124,-1.453917429099623,0.2695953116685905,0.5144740726911136,-0.4729377105991543,0.0,1.0
1.0,1.3958481228023565,-1.932408069892178,0.0630323941342826,1.5596761213948107,0.09578579543997207,1.0,0.0
0.0,-1.85862711730908,1.0767555923220378,-1.3077078370553514,-1.943065209962555,0.011414508822560574,0.0,0.0
0.0,-2.0414895891912117,0.851165071811238,1.5263365763721677,0.44677220203675183,-2.1409291339380156,1.0,0.0
0.0,-1.6025953699787114,-0.018466425618493126,-0.7802843135307748,-1.9123137772980252,0.5124052556909185,0.0,0.0
1.0,1.8431979347269156,0.14294143978542573,0.20994395339917135,0.08691987626895029,1.7528578054743775,1.0,0.0
0.0,-0.27416405258520876,1.601924983859306,-1.9063526468827188,0.479839970648363,-0.6810699619904664,0.0,0.0
1.0,0.9451758479009282,0.7607112719208055,0.9394950569853897,1.1478619193024737,-0.40128093100444295,1.0,0.0
0.0,-0.6111887876352424,1.0558284980228587,-0.26084289638144426,-0.37509565709306003,-0.1937992305797794,0.0,0.0
0.0,2.6155262609945753,0.6320840218148198,-1.6097216219272081,0.7445139217459723,1.6943637859705936,0.0,0.0
0.0,-1.2334601355318788,-0.5333483163358712,-0.4591748875413847,-0.17373900862391062,-1.316218533251399,0.0,0.0
1.0,0.13619375635303693,-0.008862102354210515,2.384311123667896,0.4183564020007261,-0.44793885200035466,1.0,0.0
0.0,-0.0037390476011839105,-0.11701318948542105,-0.8330099460334821,0.4777011584379713,-0.5291702330023126,1.0,1.0
0.0,-0.34919372209107064,1.845310642692839,-0.1116675600707199,-0.34736593346701283,0.22520706099159418,1.0,0.0
1.0,-0.571444310170307,-1.3031092823542438,-0.9465012968705707,-0.9668391046735602,0.3803146447133912,0.0,0.0
0.0,-1.1308897566437897,-0.7225670520214552,-1.6038765213552029,0.09986621875088673,-1.332453418889396,0.0,0.0
0.0,0.012480929757304388,-0.7303742316744134,-0.2413529869824496,0.4924406371052223,-1.0011967016946035,0.0,0.0
1.0,0.9389725838705143,-0.5171818455033863,-0.5020435701301275,0.0341959198095648,0.7220800174524843,1.0,1.0
1.0,-0.7006619397355164,-0.6335835308530386,1.611074200328361,-1.415669990596831,0.8071624883871014,1.0,0.0
0.0,-0.31293194024527693,0.6937580299865908,0.30203417330290155,0.029364588495206425,-0.26349165086020937,1.0,1.0
1.0,0.4801821707393905,-2.339550732937063,0.9010514559179708,0.9036941588996992,-0.23605789610744865,0.0,0.0
1.0,-1.745145089127672,-0.3621268289192583,0.6128305490805777,-1.355721788248916,-0.7479190838157301,0.0,0.0
1.0,-0.3380953139053602,1.7339461916881127,1.5860212006210912,-1.5733984457321903,1.1193176276557717,0.0,0.0
1.0,1.320249669056158,1.0768782627229965,1.3442042642376344,0.11642835721276952,1.2927643957065913,0.0,0.0
1.0,-0.6830010921489365,-1.575834422369016,-0.10379729923385954,-0.2435310167612996,-0.465781871189575,0.0,0.0
0.0,-4.599120292031944,-1.9168895462325701,0.020123946236455897,-1.9048946356089305,-2.5593589100410243,0.0,1.0
0.0,1.8512299893770061,0.1735058283515373,0.1974830675712905,0.17784592684506376,1.6239212528648674,1.0,0.0
0.0,-2.4409324146368867,-1.1893379353128761,0.07082241380326447,-2.519977939366595,0.27253730431617,0.0,0.0
1.0,1.0006992483826829,-0.04134795044142649,-1.1172953492237157,1.1420639341931464,-0.18984518140715703,0.0,0.0
1.0,3.165697707383406,-0.8156817473837512,-1.4324063376356824,1.283308707486999,1.605064637276445,1.0,0.0
1.0,-1.2748428574200485,-0.9296708113321196,0.6441846811093523,-0.6185867827819884,-0.7287003726188609,1.0,0.0
0.0,0.7698225868553407,0.2539606770286154,-0.47408460751151715,-0.15673315446562897,1.2145497233557598,1.0,0.0
1.0,5.398345952984657,0.35252394322868474,2.3809941010793256,3.786987525268127,1.4238659055831666,0.0,0.0
1.0,2.306890888466136,-1.0817262349769456,0.8035264678964636,3.354315002078234,-1.0253327175277598,0.0,0.0
0.0,-1.9670999743833786,-0.6472948637236714,-0.9898913466116046,-1.267222752203318,-0.8426834570093317,0.0,0.0
1.0,-0.005550387809775237,0.8960601833458623,0.055826541137449476,-0.3937611138973066,0.1344661060414726,0.0,0.0
0.0,0.01171777882270561,0.5953574403965763,-0.8844109004481884,0.011451209483933297,0.12188909572832847,1.0,0.0
0.0,-0.6305258294514557,0.5308685106262285,-0.13478045702700797,0.33210882510140316,-0.8326060738355021,0.0,1.0
0.0,-1.419867891537955,0.7100271024372546,0.41186605882440286,-1.4269207258858867,0.07275684336144118,0.0,0.0
1.0,2.149632022298284,-0.19131614306338748,0.35641584739955207,1.626881944982132,0.6189097332844633,1.0,0.0
0.0,1.1209859719073765,1.200276826568399,-0.03405771929217413,1.6763753821964391,-0.8008981836558516,1.0,1.0
1.0,3.8637939846774887,-0.9563825325340465,-0.6413634119108597,2.039155074784197,1.9819009822578033,0.0,0.0
0.0,-1.347686838904688,0.6104652676323145,-1.4476790487894644,-1.7589992446240903,0.4450814108782467,0.0,0.0
0.0,-1.2530456668556182,0.165777923652641,1.0836494219977033,-0.1667955071895652,-0.9521093512907924,1.0,0.0
0.0,-1.8240092339221667,-0.5656475199230162,-1.8756111080460411,-1.8092592078057845,-0.011924806038945811,0.0,0.0
0.0,0.8810656841716015,0.08663063125071402,-0.33102031417789274,0.048987345393166064,0.893317381154867,0.0,0.0
1.0,-0.6539158708437547,-0.23827262980720595,0.055630388062637134,-1.1838681274212204,0.650608019923298,0.0,1.0
1.0,2.8024747323571213,0.6344213982993745,0.18279427298285503,2.1540454066065373,0.7020430654399052,0.0,0.0
1.0,0.2550332343400656,-1.0846339834765752,-1.2343484082136456,0.8819297252566748,-0.2697657194500779,0.0,0.0
0.0,-2.7766864167149445,-0.08786244374774194,0.09273992337501814,-2.6220348006631986,-0.0375801198884034,0.0,1.0
1.0,-0.1557999056614453,-1.5997040059195868,-0.27254584520111996,-0.047668359527278124,-0.05052928864232105,0.0,0.0
1.0,0.91248091713045,-0.6030056906881575,-1.0760616201732207,0.2504344615569958,0.45523397716304526,1.0,0.0
1.0,0.2728588798931725,-0.9542005887820633,0.9610329787851503,-0.159303230280754,0.4313025946304686,0.0,0.0
1.0,0.808296224578861,-0.38015372745334663,1.1868135989415725,1.4869906212058193,-1.0785698597881643,0.0,0.0
0.0,-2.044259000229005,0.8294096883586778,-1.2732987134236964,-1.276752140177353,-0.8038064685163163,1.0,1.0
1.0,1.1027616751506704,-0.2139656433842706,-1.1320420367597526,0.9352458500559143,0.19721397023852083,1.0,0.0
0.0,-0.09833553566265896,0.6905896683570479,-1.1414110187764228,-0.846851831948848,0.9776314154673053,0.0,1.0
0.0,-1.0591336142997947,0.5454113363241675,-0.29854650181898956,0.8500960057022898,-2.0886805980087293,1.0,1.0
0.0,-2.7377511237091157,-0.2096601822111778,-0.7345742644701819,-1.1893218499656517,-1.3477114012001488,0.0,0.0
0.0,0.9396469268646275,0.9619235903699357,-1.0449181305362443,0.34195055187154627,0.4354034101404424,0.0,0.0
0.0,-1.318620484059211,0.995679021411714,-0.426524075355891,-0.19134827407870045,-1.0658641109695084,0.0,0.0
1.0,-0.5741641868018732,-0.34787087105356934,-0.36623330986440983,0.31157990386308754,-1.0061021887622756,0.0,0.0
0.0,-1.0519016938702113,-0.13897995339787753,-1.1803246816424764,-0.8991737662236565,-0.2557192090390523,1.0,0.0
1.0,1.9525245141227736,-0.7031568504640827,0.7762999439923022,2.5224951437485394,-0.5278528016614141,0.0,0.0
1.0,2.421645810368241,0.7877874560896968,2.5933605028908238,1.8897598998026766,0.7124057690972196,1.0,0.0
1.0,1.7180930321448182,0.09915547076126212,-0.3410799302359143,1.0611848116328049,0.7816938957264135,0.0,0.0
0.0,1.3508545213802765,0.7735759190452013,-0.4177838663064895,1.4083501852094917,-0.3329794377508101,0.0,0.0
0.0,-2.9432059747583095,-0.1046385232710174,-0.2961258985036072,-0.8899574832116172,-2.262192191154272,0.0,1.0
0.0,-0.5829707927967805,-0.0865692652326572,-1.2841673126912478,0.09434333996677012,-1.040256130478717,0.0,0.0
0.0,-0.08587878345833314,0.9807151137682618,0.7352913672814615,-0.056973707773115334,-0.401690702414329,0.0,1.0
0.0,0.035552865282261925,0.8660692425578246,0.8380874495858884,-0.8771847541319592,0.6923118023449535,1.0,0.0
0.0,0.4868890006606884,0.8255315894888033,-1.210216956002152,0.03645750187017721,0.10424263677212418,1.0,0.0
0.0,-2.416260187425985,-0.4329992651749125,-0.8305832083963111,-3.038598586270376,0.5638496231437898,1.0,1.0
0.0,0.6810895079423246,0.4512781706699354,0.4380346187389439,1.0124425572434874,-0.29504126806037595,0.0,0.0
1.0,-0.3703090078724672,-0.8008446816612552,-0.3241547382966566,-0.04730692871418689,-0.1729633736314672,1.0,0.0
0.0,0.29577569932671394,-0.7676140015021617,-0.741334531720306,1.094878974656036,-0.3764826681929216,0.0,1.0
0.0,0.7606810119993325,0.24995092681777903,-0.5335129098904041,-0.4610331823634532,1.2248960437894996,1.0,0.0
0.0,1.1705315260216533,-0.08860387139403111,-1.0522821651238372,1.0481525361913862,0.15332217954235297,0.0,0.0
0.0,-1.6091415022274036,0.5592054072889596,-1.775254784250424,-1.4562447372711536,-0.37004239591192867,0.0,1.0
1.0,0.8778628675008429,-1.228585380255025,0.12255161639818156,0.0037138271852780293,0.6635162878074031,0.0,1.0
0.0,-1.0468690151893012,-0.19528249614103402,-0.6446320695249436,-0.39785947141725225,-0.5338830675976771,0.0,0.0
0.0,-1.6529032328045021,-1.339341943753202,-0.1519076597288835,-0.7187315735118829,-1.0124577771009167,1.0,1.0
0.0,-1.4949347980516254,-0.04154697695768278,0.10771774010689392,-1.8493216018759715,0.16459673677895692,0.0,0.0
1.0,0.24682522462599826,0.5255466744119107,1.6706933058853721,0.2853338416792112,-0.2514455790043967,0.0,0.0
1.0,2.7443504431976273,0.6719068631935847,-1.785723296303499,1.8926081588223302,1.276802590449056,0.0,0.0
1.0,0.8354504992522581,1.0812823296875604,-0.7044982710951907,1.4015648746812988,-0.4062348368526254,1.0,0.0
1.0,-0.802596326031352,-0.3375853404402954,-0.033873115237607894,-0.45664294730575744,-0.5547814379559498,0.0,0.0
1.0,-0.3665850330071518,0.31293856513709517,2.9792592600073227,-0.5240951212668437,0.02485167836212266,0.0,0.0
1.0,3.040041758241452,-0.11863566977028148,-0.18954079700607987,0.7189075385367878,2.0731864202709036,0.0,0.0
0.0,-2.046985549760378,-0.8960442792265286,-0.4056740789259597,-1.6998130672985419,-0.4232473238844081,0.0,0.0
0.0,0.6199567539556947,1.084118838534439,0.050200525598019484,-0.08217165970970461,1.1721015311549248,0.0,1.0
0.0,-1.0765430288621087,1.6030159608570231,-2.2587535609483935,-0.7376023675078054,-0.4754360156970336,0.0,1.0
0.0,-2.285961227415279,0.13701340040769114,-0.07514655384383999,-1.7648312223522638,-0.5338952338653499,1.0,0.0
0.0,-0.10871987731262656,0.37248447541787055,0.4614844417354867,0.3913018704867884,-0.5800028359211611,0.0,1.0
0.0,-3.708792916582236,-0.09488329317066908,-1.2966128628548437,-0.701518684630164,-2.8811715295793343,0.0,0.0
1.0,1.725569022949445,-0.6705741035140089,6.832351481063075E-4,0.32001991757861414,1.5457530223335265,0.0,0.0
1.0,2.7921515416948663,0.18371753582832748,-1.6317419967251607,1.0284890441309738,1.927013918258627,0.0,0.0
0.0,-2.4977255507923988,2.4450021320955853,-0.8589186457900041,-1.993134248777264,-0.27284779035139856,0.0,1.0
1.0,1.2445272906523794,-0.7989498672583328,0.908435529020427,1.2848133541889504,-0.10971866461747029,1.0,0.0
0.0,-0.3716932283227921,-0.9691210351054095,-0.3388484041709545,-1.519608932360402,1.0205643444817383,0.0,1.0
0.0,-0.880135891364637,0.022915118061136112,-1.0542739006200679,-1.2746911412158455,0.2394543176495211,0.0,0.0
0.0,-0.4566482026937995,1.2114743239171963,-1.2024088007460634,-0.36123855673160715,-0.1743697936127745,0.0,0.0
0.0,-2.6061190724996806,-1.116137949085981,1.5379951536255771,-0.7336062298289513,-1.7462674750564906,0.0,0.0
0.0,-0.6782968636448553,0.2944364412470148,-0.8811312448205811,-0.2218278559047795,-0.6328347036179663,1.0,0.0
0.0,-0.9244631337718804,0.16703332045389974,0.3822427391626441,-0.727005228021511,-0.16761663531938212,0.0,0.0
1.0,-0.8962495895407727,0.9661271849942618,0.9734504055591582,0.9009193387926622,-1.695315568558167,0.0,0.0
0.0,-1.1257871237926858,0.9955115965603989,-1.6025153844491333,0.1789930011744243,-1.1840236444159056,0.0,0.0
0.0,-2.332242754572791,0.931402834474867,0.6902972509144908,-0.6863030368443759,-1.8550951703307041,0.0,1.0
1.0,1.4326607259986102,-0.10678669416951432,-0.31965325754295537,-0.10461010464610337,1.6750500587172048,0.0,1.0
0.0,2.5811289637558197,1.1024288539845724,-0.9685587098757296,1.2570574860136314,1.2923936366755995,0.0,1.0
1.0,1.5061170438502784,0.9112145532766659,-0.4695873917129877,0.19204699936144293,1.39253268449786,0.0,0.0
0.0,-1.4460998809339531,0.6162201790047177,-0.922791766368753,-0.4405012132172283,-0.8678934366700211,0.0,0.0
0.0,0.5821566583235646,-1.4887100829228361,-1.8027928278065808,0.35999757839655727,0.1393633222702015,1.0,0.0
1.0,1.8223471872823516,-2.616247117927533,0.28497882194191815,0.9774790098619733,0.8061633510902543,1.0,1.0
0.0,-2.105285983132583,0.463201447273151,0.7430731622191173,-1.0790347556006534,-1.1328639827554452,0.0,0.0
0.0,-1.134333350963311,-1.5905586697661225,-1.1191658343334716,-1.7267806341587078,0.3748141486644622,0.0,0.0
0.0,-2.5166088487011855,-0.5029335650219537,0.18408970332231278,-0.6510364209728959,-1.9476533731260268,0.0,1.0
